time, object, center-x, center-y, radius, half-width, half-height
482,upper-wall,475,25,,10,150.0
482,lower-wall,795,345,,10,150.0
482,A,151,75,30,,
482,B,625,-219,30,,
482,paddle,687,237,,0,0
483,goal,50,300,,50,300.0
483,upper-wall,475,25,,10,150.0
483,lower-wall,795,345,,10,150.0
483,A,151,75,30,,
483,B,625,-221,30,,
483,paddle,687,237,,0,0
484,goal,50,300,,50,300.0
484,upper-wall,475,25,,10,150.0
484,lower-wall,795,345,,10,150.0
484,A,150,75,30,,
484,B,625,-223,30,,
484,paddle,687,237,,0,0
485,goal,50,300,,50,300.0
485,upper-wall,475,25,,10,150.0
485,lower-wall,795,345,,10,150.0
485,A,149,75,30,,
485,B,625,-225,30,,
485,paddle,687,237,,0,0
486,goal,50,300,,50,300.0
486,upper-wall,475,25,,10,150.0
486,lower-wall,795,345,,10,150.0
486,A,149,75,30,,
486,B,625,-226,30,,
486,paddle,687,237,,0,0
487,goal,50,300,,50,300.0
487,upper-wall,475,25,,10,150.0
487,lower-wall,795,345,,10,150.0
487,A,148,75,30,,
487,B,625,-228,30,,
487,paddle,687,237,,0,0
488,goal,50,300,,50,300.0
488,upper-wall,475,25,,10,150.0
488,lower-wall,795,345,,10,150.0
488,A,147,75,30,,
488,B,625,-230,30,,
488,paddle,687,237,,0,0
489,goal,50,300,,50,300.0
489,upper-wall,475,25,,10,150.0
489,lower-wall,795,345,,10,150.0
489,A,147,75,30,,
489,B,625,-231,30,,
489,paddle,687,237,,0,0
490,goal,50,300,,50,300.0
490,upper-wall,475,25,,10,150.0
490,lower-wall,795,345,,10,150.0
490,A,146,75,30,,
490,B,625,-233,30,,
490,paddle,687,237,,0,0
491,goal,50,300,,50,300.0
491,upper-wall,475,25,,10,150.0
491,lower-wall,795,345,,10,150.0
491,A,146,75,30,,
491,B,625,-235,30,,
491,paddle,687,237,,0,0
492,goal,50,300,,50,300.0
492,upper-wall,475,25,,10,150.0
492,lower-wall,795,345,,10,150.0
492,A,145,75,30,,
492,B,625,-236,30,,
492,paddle,687,237,,0,0
493,goal,50,300,,50,300.0
493,upper-wall,475,25,,10,150.0
493,lower-wall,795,345,,10,150.0
493,A,144,75,30,,
493,B,625,-238,30,,
493,paddle,687,237,,0,0
494,goal,50,300,,50,300.0
494,upper-wall,475,25,,10,150.0
494,lower-wall,795,345,,10,150.0
494,A,144,75,30,,
494,B,625,-240,30,,
494,paddle,687,237,,0,0
495,goal,50,300,,50,300.0
495,upper-wall,475,25,,10,150.0
495,lower-wall,795,345,,10,150.0
495,A,143,75,30,,
495,B,625,-242,30,,
495,paddle,687,237,,0,0
496,goal,50,300,,50,300.0
496,upper-wall,475,25,,10,150.0
496,lower-wall,795,345,,10,150.0
496,A,142,75,30,,
496,B,625,-243,30,,
496,paddle,687,237,,0,0
497,goal,50,300,,50,300.0
497,upper-wall,475,25,,10,150.0
497,lower-wall,795,345,,10,150.0
497,A,142,75,30,,
497,B,625,-245,30,,
497,paddle,687,237,,0,0
498,goal,50,300,,50,300.0
498,upper-wall,475,25,,10,150.0
498,lower-wall,795,345,,10,150.0
498,A,141,75,30,,
498,B,625,-247,30,,
498,paddle,687,237,,0,0
499,goal,50,300,,50,300.0
499,upper-wall,475,25,,10,150.0
499,lower-wall,795,345,,10,150.0
499,A,141,75,30,,
499,B,625,-248,30,,
499,paddle,687,237,,0,0
500,goal,50,300,,50,300.0
500,upper-wall,475,25,,10,150.0
500,lower-wall,795,345,,10,150.0
500,A,140,75,30,,
500,B,625,-250,30,,
500,paddle,687,237,,0,0
501,goal,50,300,,50,300.0
501,upper-wall,475,25,,10,150.0
501,lower-wall,795,345,,10,150.0
501,A,139,75,30,,
501,B,625,-252,30,,
501,paddle,687,237,,0,0
502,goal,50,300,,50,300.0
502,upper-wall,475,25,,10,150.0
502,lower-wall,795,345,,10,150.0
502,A,139,75,30,,
502,B,625,-253,30,,
502,paddle,687,237,,0,0
503,goal,50,300,,50,300.0
503,upper-wall,475,25,,10,150.0
503,lower-wall,795,345,,10,150.0
503,A,138,75,30,,
503,B,625,-255,30,,
503,paddle,687,237,,0,0
504,goal,50,300,,50,300.0
504,upper-wall,475,25,,10,150.0
504,lower-wall,795,345,,10,150.0
504,A,138,75,30,,
504,B,625,-257,30,,
504,paddle,687,237,,0,0
505,goal,50,300,,50,300.0
505,upper-wall,475,25,,10,150.0
505,lower-wall,795,345,,10,150.0
505,A,137,75,30,,
505,B,625,-259,30,,
505,paddle,687,237,,0,0
506,goal,50,300,,50,300.0
506,upper-wall,475,25,,10,150.0
506,lower-wall,795,345,,10,150.0
506,A,136,75,30,,
506,B,625,-260,30,,
506,paddle,687,237,,0,0
507,goal,50,300,,50,300.0
507,upper-wall,475,25,,10,150.0
507,lower-wall,795,345,,10,150.0
507,A,136,75,30,,
507,B,625,-262,30,,
507,paddle,687,237,,0,0
508,goal,50,300,,50,300.0
508,upper-wall,475,25,,10,150.0
508,lower-wall,795,345,,10,150.0
508,A,135,75,30,,
508,B,625,-264,30,,
508,paddle,687,237,,0,0
509,goal,50,300,,50,300.0
509,upper-wall,475,25,,10,150.0
509,lower-wall,795,345,,10,150.0
509,A,134,75,30,,
509,B,625,-265,30,,
509,paddle,687,237,,0,0
510,goal,50,300,,50,300.0
510,upper-wall,475,25,,10,150.0
510,lower-wall,795,345,,10,150.0
510,A,134,75,30,,
510,B,625,-267,30,,
510,paddle,687,237,,0,0
511,goal,50,300,,50,300.0
511,upper-wall,475,25,,10,150.0
511,lower-wall,795,345,,10,150.0
511,A,133,75,30,,
511,B,625,-269,30,,
511,paddle,687,237,,0,0
512,goal,50,300,,50,300.0
512,upper-wall,475,25,,10,150.0
512,lower-wall,795,345,,10,150.0
512,A,133,75,30,,
512,B,625,-270,30,,
512,paddle,687,237,,0,0
513,goal,50,300,,50,300.0
513,upper-wall,475,25,,10,150.0
513,lower-wall,795,345,,10,150.0
513,A,132,75,30,,
513,B,625,-272,30,,
513,paddle,687,237,,0,0
514,goal,50,300,,50,300.0
514,upper-wall,475,25,,10,150.0
514,lower-wall,795,345,,10,150.0
514,A,131,75,30,,
514,B,625,-274,30,,
514,paddle,687,237,,0,0
515,goal,50,300,,50,300.0
515,upper-wall,475,25,,10,150.0
515,lower-wall,795,345,,10,150.0
515,A,131,75,30,,
515,B,625,-276,30,,
515,paddle,687,237,,0,0
516,goal,50,300,,50,300.0
516,upper-wall,475,25,,10,150.0
516,lower-wall,795,345,,10,150.0
516,A,130,75,30,,
516,B,625,-277,30,,
516,paddle,687,237,,0,0
517,goal,50,300,,50,300.0
517,upper-wall,475,25,,10,150.0
517,lower-wall,795,345,,10,150.0
517,A,129,75,30,,
517,B,625,-279,30,,
517,paddle,687,237,,0,0
518,goal,50,300,,50,300.0
518,upper-wall,475,25,,10,150.0
518,lower-wall,795,345,,10,150.0
518,A,129,75,30,,
518,B,625,-281,30,,
518,paddle,687,237,,0,0
519,goal,50,300,,50,300.0
519,upper-wall,475,25,,10,150.0
519,lower-wall,795,345,,10,150.0
519,A,128,75,30,,
519,B,625,-282,30,,
519,paddle,687,237,,0,0
520,goal,50,300,,50,300.0
520,upper-wall,475,25,,10,150.0
520,lower-wall,795,345,,10,150.0
520,A,128,75,30,,
520,B,625,-284,30,,
520,paddle,687,237,,0,0
521,goal,50,300,,50,300.0
521,upper-wall,475,25,,10,150.0
521,lower-wall,795,345,,10,150.0
521,A,127,75,30,,
521,B,625,-286,30,,
521,paddle,687,237,,0,0
522,goal,50,300,,50,300.0
522,upper-wall,475,25,,10,150.0
522,lower-wall,795,345,,10,150.0
522,A,127,75,30,,
522,B,625,-287,30,,
522,paddle,687,237,,0,0
523,goal,50,300,,50,300.0
523,upper-wall,475,25,,10,150.0
523,lower-wall,795,345,,10,150.0
523,A,126,75,30,,
523,B,625,-289,30,,
523,paddle,687,237,,0,0
524,goal,50,300,,50,300.0
524,upper-wall,475,25,,10,150.0
524,lower-wall,795,345,,10,150.0
524,A,126,75,30,,
524,B,625,-291,30,,
524,paddle,687,237,,0,0
525,goal,50,300,,50,300.0
525,upper-wall,475,25,,10,150.0
525,lower-wall,795,345,,10,150.0
525,A,125,75,30,,
525,B,625,-293,30,,
525,paddle,687,237,,0,0
526,goal,50,300,,50,300.0
526,upper-wall,475,25,,10,150.0
526,lower-wall,795,345,,10,150.0
526,A,125,75,30,,
526,B,625,-294,30,,
526,paddle,687,237,,0,0
527,goal,50,300,,50,300.0
527,upper-wall,475,25,,10,150.0
527,lower-wall,795,345,,10,150.0
527,A,124,75,30,,
527,B,625,-296,30,,
527,paddle,687,237,,0,0
528,goal,50,300,,50,300.0
528,upper-wall,475,25,,10,150.0
528,lower-wall,795,345,,10,150.0
528,A,124,75,30,,
528,B,625,-298,30,,
528,paddle,687,237,,0,0
529,goal,50,300,,50,300.0
529,upper-wall,475,25,,10,150.0
529,lower-wall,795,345,,10,150.0
529,A,123,75,30,,
529,B,625,-299,30,,
529,paddle,687,237,,0,0
530,goal,50,300,,50,300.0
530,upper-wall,475,25,,10,150.0
530,lower-wall,795,345,,10,150.0
530,A,123,75,30,,
530,B,625,-301,30,,
530,paddle,687,237,,0,0
531,goal,50,300,,50,300.0
531,upper-wall,475,25,,10,150.0
531,lower-wall,795,345,,10,150.0
531,A,122,75,30,,
531,B,625,-303,30,,
531,paddle,687,237,,0,0
532,goal,50,300,,50,300.0
532,upper-wall,475,25,,10,150.0
532,lower-wall,795,345,,10,150.0
532,A,122,75,30,,
532,B,625,-304,30,,
532,paddle,687,237,,0,0
533,goal,50,300,,50,300.0
533,upper-wall,475,25,,10,150.0
533,lower-wall,795,345,,10,150.0
533,A,121,75,30,,
533,B,625,-306,30,,
533,paddle,687,237,,0,0
534,goal,50,300,,50,300.0
534,upper-wall,475,25,,10,150.0
534,lower-wall,795,345,,10,150.0
534,A,121,75,30,,
534,B,625,-308,30,,
534,paddle,687,237,,0,0
535,goal,50,300,,50,300.0
535,upper-wall,475,25,,10,150.0
535,lower-wall,795,345,,10,150.0
535,A,120,75,30,,
535,B,625,-310,30,,
535,paddle,687,237,,0,0
536,goal,50,300,,50,300.0
536,upper-wall,475,25,,10,150.0
536,lower-wall,795,345,,10,150.0
536,A,120,75,30,,
536,B,625,-311,30,,
536,paddle,687,237,,0,0
537,goal,50,300,,50,300.0
537,upper-wall,475,25,,10,150.0
537,lower-wall,795,345,,10,150.0
537,A,120,75,30,,
537,B,625,-313,30,,
537,paddle,687,237,,0,0
538,goal,50,300,,50,300.0
538,upper-wall,475,25,,10,150.0
538,lower-wall,795,345,,10,150.0
538,A,119,75,30,,
538,B,625,-315,30,,
538,paddle,687,237,,0,0
539,goal,50,300,,50,300.0
539,upper-wall,475,25,,10,150.0
539,lower-wall,795,345,,10,150.0
539,A,119,75,30,,
539,B,625,-316,30,,
539,paddle,687,237,,0,0
540,goal,50,300,,50,300.0
540,upper-wall,475,25,,10,150.0
540,lower-wall,795,345,,10,150.0
540,A,118,75,30,,
540,B,625,-318,30,,
540,paddle,687,237,,0,0
541,goal,50,300,,50,300.0
541,upper-wall,475,25,,10,150.0
541,lower-wall,795,345,,10,150.0
541,A,118,75,30,,
541,B,625,-320,30,,
541,paddle,687,237,,0,0
542,goal,50,300,,50,300.0
542,upper-wall,475,25,,10,150.0
542,lower-wall,795,345,,10,150.0
542,A,118,75,30,,
542,B,625,-321,30,,
542,paddle,687,237,,0,0
543,goal,50,300,,50,300.0
543,upper-wall,475,25,,10,150.0
543,lower-wall,795,345,,10,150.0
543,A,117,75,30,,
543,B,625,-323,30,,
543,paddle,687,237,,0,0
544,goal,50,300,,50,300.0
544,upper-wall,475,25,,10,150.0
544,lower-wall,795,345,,10,150.0
544,A,117,75,30,,
544,B,625,-325,30,,
544,paddle,687,237,,0,0
545,goal,50,300,,50,300.0
545,upper-wall,475,25,,10,150.0
545,lower-wall,795,345,,10,150.0
545,A,117,75,30,,
545,B,625,-327,30,,
545,paddle,687,237,,0,0
546,goal,50,300,,50,300.0
546,upper-wall,475,25,,10,150.0
546,lower-wall,795,345,,10,150.0
546,A,116,75,30,,
546,B,625,-328,30,,
546,paddle,687,237,,0,0
547,goal,50,300,,50,300.0
547,upper-wall,475,25,,10,150.0
547,lower-wall,795,345,,10,150.0
547,A,116,75,30,,
547,B,625,-330,30,,
547,paddle,687,237,,0,0
548,goal,50,300,,50,300.0
548,upper-wall,475,25,,10,150.0
548,lower-wall,795,345,,10,150.0
548,A,116,75,30,,
548,B,625,-332,30,,
548,paddle,687,237,,0,0
549,goal,50,300,,50,300.0
549,upper-wall,475,25,,10,150.0
549,lower-wall,795,345,,10,150.0
549,A,115,75,30,,
549,B,625,-333,30,,
549,paddle,687,237,,0,0
550,goal,50,300,,50,300.0
550,upper-wall,475,25,,10,150.0
550,lower-wall,795,345,,10,150.0
550,A,115,75,30,,
550,B,625,-335,30,,
550,paddle,687,237,,0,0
551,goal,50,300,,50,300.0
551,upper-wall,475,25,,10,150.0
551,lower-wall,795,345,,10,150.0
551,A,115,75,30,,
551,B,625,-337,30,,
551,paddle,687,237,,0,0
552,goal,50,300,,50,300.0
552,upper-wall,475,25,,10,150.0
552,lower-wall,795,345,,10,150.0
552,A,114,75,30,,
552,B,625,-338,30,,
552,paddle,687,237,,0,0
553,goal,50,300,,50,300.0
553,upper-wall,475,25,,10,150.0
553,lower-wall,795,345,,10,150.0
553,A,114,75,30,,
553,B,625,-340,30,,
553,paddle,687,237,,0,0
554,goal,50,300,,50,300.0
554,upper-wall,475,25,,10,150.0
554,lower-wall,795,345,,10,150.0
554,A,114,75,30,,
554,B,625,-342,30,,
554,paddle,687,237,,0,0
555,goal,50,300,,50,300.0
555,upper-wall,475,25,,10,150.0
555,lower-wall,795,345,,10,150.0
555,A,113,75,30,,
555,B,625,-344,30,,
555,paddle,687,237,,0,0
556,goal,50,300,,50,300.0
556,upper-wall,475,25,,10,150.0
556,lower-wall,795,345,,10,150.0
556,A,113,75,30,,
556,B,625,-345,30,,
556,paddle,687,237,,0,0
557,goal,50,300,,50,300.0
557,upper-wall,475,25,,10,150.0
557,lower-wall,795,345,,10,150.0
557,A,113,75,30,,
557,B,625,-347,30,,
557,paddle,687,237,,0,0
558,goal,50,300,,50,300.0
558,upper-wall,475,25,,10,150.0
558,lower-wall,795,345,,10,150.0
558,A,113,75,30,,
558,B,625,-349,30,,
558,paddle,687,237,,0,0
559,goal,50,300,,50,300.0
559,upper-wall,475,25,,10,150.0
559,lower-wall,795,345,,10,150.0
559,A,112,75,30,,
559,B,625,-350,30,,
559,paddle,687,237,,0,0
560,goal,50,300,,50,300.0
560,upper-wall,475,25,,10,150.0
560,lower-wall,795,345,,10,150.0
560,A,112,75,30,,
560,B,625,-352,30,,
560,paddle,687,237,,0,0
561,goal,50,300,,50,300.0
561,upper-wall,475,25,,10,150.0
561,lower-wall,795,345,,10,150.0
561,A,112,75,30,,
561,B,625,-354,30,,
561,paddle,687,237,,0,0
562,goal,50,300,,50,300.0
562,upper-wall,475,25,,10,150.0
562,lower-wall,795,345,,10,150.0
562,A,112,75,30,,
562,B,625,-355,30,,
562,paddle,687,237,,0,0
563,goal,50,300,,50,300.0
563,upper-wall,475,25,,10,150.0
563,lower-wall,795,345,,10,150.0
563,A,111,75,30,,
563,B,625,-357,30,,
563,paddle,687,237,,0,0
564,goal,50,300,,50,300.0
564,upper-wall,475,25,,10,150.0
564,lower-wall,795,345,,10,150.0
564,A,111,75,30,,
564,B,625,-359,30,,
564,paddle,687,237,,0,0
565,goal,50,300,,50,300.0
565,upper-wall,475,25,,10,150.0
565,lower-wall,795,345,,10,150.0
565,A,111,75,30,,
565,B,625,-361,30,,
565,paddle,687,237,,0,0
566,goal,50,300,,50,300.0
566,upper-wall,475,25,,10,150.0
566,lower-wall,795,345,,10,150.0
566,A,111,75,30,,
566,B,625,-362,30,,
566,paddle,687,237,,0,0
567,goal,50,300,,50,300.0
567,upper-wall,475,25,,10,150.0
567,lower-wall,795,345,,10,150.0
567,A,110,75,30,,
567,B,625,-364,30,,
567,paddle,687,237,,0,0
568,goal,50,300,,50,300.0
568,upper-wall,475,25,,10,150.0
568,lower-wall,795,345,,10,150.0
568,A,110,75,30,,
568,B,625,-366,30,,
568,paddle,687,237,,0,0
569,goal,50,300,,50,300.0
569,upper-wall,475,25,,10,150.0
569,lower-wall,795,345,,10,150.0
569,A,110,75,30,,
569,B,625,-367,30,,
569,paddle,687,237,,0,0
570,goal,50,300,,50,300.0
570,upper-wall,475,25,,10,150.0
570,lower-wall,795,345,,10,150.0
570,A,110,75,30,,
570,B,625,-369,30,,
570,paddle,687,237,,0,0
571,goal,50,300,,50,300.0
571,upper-wall,475,25,,10,150.0
571,lower-wall,795,345,,10,150.0
571,A,110,75,30,,
571,B,625,-371,30,,
571,paddle,687,237,,0,0
572,goal,50,300,,50,300.0
572,upper-wall,475,25,,10,150.0
572,lower-wall,795,345,,10,150.0
572,A,109,75,30,,
572,B,625,-372,30,,
572,paddle,687,237,,0,0
573,goal,50,300,,50,300.0
573,upper-wall,475,25,,10,150.0
573,lower-wall,795,345,,10,150.0
573,A,109,75,30,,
573,B,625,-374,30,,
573,paddle,687,237,,0,0
574,goal,50,300,,50,300.0
574,upper-wall,475,25,,10,150.0
574,lower-wall,795,345,,10,150.0
574,A,109,75,30,,
574,B,625,-376,30,,
574,paddle,687,237,,0,0
575,goal,50,300,,50,300.0
575,upper-wall,475,25,,10,150.0
575,lower-wall,795,345,,10,150.0
575,A,109,75,30,,
575,B,625,-378,30,,
575,paddle,687,237,,0,0
576,goal,50,300,,50,300.0
576,upper-wall,475,25,,10,150.0
576,lower-wall,795,345,,10,150.0
576,A,109,75,30,,
576,B,625,-379,30,,
576,paddle,687,237,,0,0
577,goal,50,300,,50,300.0
577,upper-wall,475,25,,10,150.0
577,lower-wall,795,345,,10,150.0
577,A,108,75,30,,
577,B,625,-381,30,,
577,paddle,687,237,,0,0
578,goal,50,300,,50,300.0
578,upper-wall,475,25,,10,150.0
578,lower-wall,795,345,,10,150.0
578,A,108,75,30,,
578,B,625,-383,30,,
578,paddle,687,237,,0,0
579,goal,50,300,,50,300.0
579,upper-wall,475,25,,10,150.0
579,lower-wall,795,345,,10,150.0
579,A,108,75,30,,
579,B,625,-384,30,,
579,paddle,687,237,,0,0
580,goal,50,300,,50,300.0
580,upper-wall,475,25,,10,150.0
580,lower-wall,795,345,,10,150.0
580,A,108,75,30,,
580,B,625,-386,30,,
580,paddle,687,237,,0,0
581,goal,50,300,,50,300.0
581,upper-wall,475,25,,10,150.0
581,lower-wall,795,345,,10,150.0
581,A,108,75,30,,
581,B,625,-388,30,,
581,paddle,687,237,,0,0
582,goal,50,300,,50,300.0
582,upper-wall,475,25,,10,150.0
582,lower-wall,795,345,,10,150.0
582,A,107,75,30,,
582,B,625,-389,30,,
582,paddle,687,237,,0,0
583,goal,50,300,,50,300.0
583,upper-wall,475,25,,10,150.0
583,lower-wall,795,345,,10,150.0
583,A,107,75,30,,
583,B,625,-391,30,,
583,paddle,687,237,,0,0
584,goal,50,300,,50,300.0
584,upper-wall,475,25,,10,150.0
584,lower-wall,795,345,,10,150.0
584,A,107,75,30,,
584,B,625,-393,30,,
584,paddle,687,237,,0,0
585,goal,50,300,,50,300.0
585,upper-wall,475,25,,10,150.0
585,lower-wall,795,345,,10,150.0
585,A,107,75,30,,
585,B,625,-394,30,,
585,paddle,687,237,,0,0
586,goal,50,300,,50,300.0
586,upper-wall,475,25,,10,150.0
586,lower-wall,795,345,,10,150.0
586,A,107,75,30,,
586,B,625,-396,30,,
586,paddle,687,237,,0,0
587,goal,50,300,,50,300.0
587,upper-wall,475,25,,10,150.0
587,lower-wall,795,345,,10,150.0
587,A,107,75,30,,
587,B,625,-398,30,,
587,paddle,687,237,,0,0
588,goal,50,300,,50,300.0
588,upper-wall,475,25,,10,150.0
588,lower-wall,795,345,,10,150.0
588,A,107,75,30,,
588,B,625,-400,30,,
588,paddle,687,237,,0,0
589,goal,50,300,,50,300.0
589,upper-wall,475,25,,10,150.0
589,lower-wall,795,345,,10,150.0
589,A,106,75,30,,
589,B,625,-401,30,,
589,paddle,687,237,,0,0
590,goal,50,300,,50,300.0
590,upper-wall,475,25,,10,150.0
590,lower-wall,795,345,,10,150.0
590,A,106,75,30,,
590,B,625,-403,30,,
590,paddle,687,237,,0,0
591,goal,50,300,,50,300.0
591,upper-wall,475,25,,10,150.0
591,lower-wall,795,345,,10,150.0
591,A,106,75,30,,
591,B,625,-405,30,,
591,paddle,687,237,,0,0
592,goal,50,300,,50,300.0
592,upper-wall,475,25,,10,150.0
592,lower-wall,795,345,,10,150.0
592,A,106,75,30,,
592,B,625,-406,30,,
592,paddle,687,237,,0,0
593,goal,50,300,,50,300.0
593,upper-wall,475,25,,10,150.0
593,lower-wall,795,345,,10,150.0
593,A,106,75,30,,
593,B,625,-408,30,,
593,paddle,687,237,,0,0
594,goal,50,300,,50,300.0
594,upper-wall,475,25,,10,150.0
594,lower-wall,795,345,,10,150.0
594,A,106,75,30,,
594,B,625,-410,30,,
594,paddle,687,237,,0,0
595,goal,50,300,,50,300.0
595,upper-wall,475,25,,10,150.0
595,lower-wall,795,345,,10,150.0
595,A,106,75,30,,
595,B,625,-411,30,,
595,paddle,687,237,,0,0
596,goal,50,300,,50,300.0
596,upper-wall,475,25,,10,150.0
596,lower-wall,795,345,,10,150.0
596,A,105,75,30,,
596,B,625,-413,30,,
596,paddle,687,237,,0,0
597,goal,50,300,,50,300.0
597,upper-wall,475,25,,10,150.0
597,lower-wall,795,345,,10,150.0
597,A,105,75,30,,
597,B,625,-415,30,,
597,paddle,687,237,,0,0
598,goal,50,300,,50,300.0
598,upper-wall,475,25,,10,150.0
598,lower-wall,795,345,,10,150.0
598,A,105,75,30,,
598,B,625,-417,30,,
598,paddle,687,237,,0,0
599,goal,50,300,,50,300.0
599,upper-wall,475,25,,10,150.0
599,lower-wall,795,345,,10,150.0
599,A,105,75,30,,
599,B,625,-418,30,,
599,paddle,687,237,,0,0
600,goal,50,300,,50,300.0
600,upper-wall,475,25,,10,150.0
600,lower-wall,795,345,,10,150.0
600,A,105,75,30,,
600,B,625,-420,30,,
600,paddle,687,237,,0,0
